Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P1992|P1993S1|P1993S1A1|P1994|P1994S1|P1995|P1995S1|P1996S1|P1996S1A1|P1996S2|P1996S2A1|P1996S3|P1996S3A1|P1996S4|P1996S4A1|P1996S5|P1996S5A1|P1996S7|P1996S7A1|P1996S8|P1996S8A1|P1996S10|P1996S10A1|P1997|P1998
3454388|1|2|2|546.32790021|34543881|2||||||||||||||||||||||||2
3454388|1|3|3|546.32790021|34543881|2||||||||||||||||||||||||2
3454389|1|1|1|274.39167505|34543891|2||||||||||||||||||||||||2
3454390|1|1|1|211.02827277|34543901|2||||||||||||||||||||||||1
3454390|1|2|2|211.02827277|34543901|2||||||||||||||||||||||||1
3454391|1|1|1|428.72867952|34543911|2||||||||||||||||||||||||2
3454391|1|2|2|428.72867952|34543911|2||||||||||||||||||||||||2
3454393|1|1|1|440.22439342|34543931|2||||||||||||||||||||||||2
3454393|1|2|2|440.22439342|34543931|2||||||||||||||||||||||||4
3454394|1|3|3|490.01675548|34543941|2||||||||||||||||||||||||2
3454394|1|4|4|490.01675548|34543941|2||||||||||||||||||||||||2
3454394|1|1|1|490.01675548|34543941|2||||||||||||||||||||||||2
3454394|1|2|2|490.01675548|34543941|2||||||||||||||||||||||||2
3454395|1|1|1|357.29834688|34543951|2||||||||||||||||||||||||2
3454395|1|2|2|357.29834688|34543951|2||||||||||||||||||||||||2
3454395|1|3|3|357.29834688|34543951|2||||||||||||||||||||||||2
3454395|1|4|4|357.29834688|34543951|2||||||||||||||||||||||||2
3454396|1|4|4|279.44838648|34543961|2||||||||||||||||||||||||2
3454396|1|1|1|279.44838648|34543961|2||||||||||||||||||||||||2
3454396|1|2|2|279.44838648|34543961|2||||||||||||||||||||||||2
3454396|1|3|3|279.44838648|34543961|2||||||||||||||||||||||||2
3454397|1|1|1|235.21343205|34543971|2||||||||||||||||||||||||1
3454397|1|2|2|235.21343205|34543971|2||||||||||||||||||||||||2
3454397|1|3|3|235.21343205|34543971|2||||||||||||||||||||||||2
3454398|1|1|1|636.56717946|34543981|2||||||||||||||||||||||||2
3454398|1|2|2|636.56717946|34543981|2||||||||||||||||||||||||2
3454398|1|3|3|636.56717946|34543981|2||||||||||||||||||||||||2
3454398|1|4|4|636.56717946|34543981|2||||||||||||||||||||||||2
3454398|1|5|5|636.56717946|34543981|2||||||||||||||||||||||||2
3454399|1|1|1|427.46581141|34543991|2||||||||||||||||||||||||2
3454399|1|2|2|427.46581141|34543991|2||||||||||||||||||||||||2
3454399|1|3|3|427.46581141|34543991|2||||||||||||||||||||||||2
3454399|1|4|4|427.46581141|34543991|2||||||||||||||||||||||||7
3454400|1|1|1|484.70724864|34544001|2||||||||||||||||||||||||4
3454400|1|2|2|484.70724864|34544001|2||||||||||||||||||||||||4
3454400|1|3|3|484.70724864|34544001|2||||||||||||||||||||||||4
3454400|1|4|4|484.70724864|34544001|2||||||||||||||||||||||||2
3454401|1|1|1|321.39838288|34544011|2||||||||||||||||||||||||1
3454402|1|1|1|496.14196492|34544021|1|44|44001|4||2024-06-08|2024-06-10|2||1|2|2||2||2||2||2||2||3|
3454402|1|2|2|496.14196492|34544021|1|44|44001|4||2024-06-08|2024-06-10|2||1|2|2||2||2||2||2||2||3|
3454402|1|3|3|496.14196492|34544021|2||||||||||||||||||||||||2
3454402|1|4|4|496.14196492|34544021|2||||||||||||||||||||||||2
3454403|1|1|1|210.25393653|34544031|2||||||||||||||||||||||||2
3454403|1|2|2|210.25393653|34544031|2||||||||||||||||||||||||2
3454403|1|3|3|210.25393653|34544031|2||||||||||||||||||||||||2
3454404|1|1|1|434.94324338|34544041|2||||||||||||||||||||||||2
3454405|1|1|1|494.76751004|34544051|2||||||||||||||||||||||||2
3454405|1|2|2|494.76751004|34544051|2||||||||||||||||||||||||2
3454405|1|3|3|494.76751004|34544051|2||||||||||||||||||||||||2
3454405|1|4|4|494.76751004|34544051|2||||||||||||||||||||||||2
3454405|1|5|5|494.76751004|34544051|2||||||||||||||||||||||||2
3454405|1|6|6|494.76751004|34544051|2||||||||||||||||||||||||7
3454406|1|1|1|242.85989902|34544061|2||||||||||||||||||||||||2
3454406|1|2|2|242.85989902|34544061|2||||||||||||||||||||||||2
3454407|1|1|1|191.56090916|34544071|2||||||||||||||||||||||||2
3454407|1|2|2|191.56090916|34544071|2||||||||||||||||||||||||2
3454408|1|1|1|241.45324054|34544081|2||||||||||||||||||||||||2
3454408|1|2|2|241.45324054|34544081|2||||||||||||||||||||||||2
3454408|1|3|3|241.45324054|34544081|2||||||||||||||||||||||||2
3454409|1|1|1|503.43315399|34544091|2||||||||||||||||||||||||4
3454410|1|1|1|266.85371681|34544101|2||||||||||||||||||||||||1
3454410|1|2|2|266.85371681|34544101|2||||||||||||||||||||||||4
3454411|1|1|1|390.37686601|34544111|2||||||||||||||||||||||||2
3454411|1|2|2|390.37686601|34544111|2||||||||||||||||||||||||2
3454411|1|3|3|390.37686601|34544111|2||||||||||||||||||||||||2
3454411|1|4|4|390.37686601|34544111|2||||||||||||||||||||||||2
3454412|1|1|1|575.12005329|34544121|2||||||||||||||||||||||||1
3454412|1|2|2|575.12005329|34544121|2||||||||||||||||||||||||4
3454412|1|3|3|575.12005329|34544121|2||||||||||||||||||||||||1
3454412|1|4|4|575.12005329|34544121|2||||||||||||||||||||||||2
3454412|1|6|6|575.12005329|34544121|2||||||||||||||||||||||||4
3454413|1|1|1|509.16516043|34544131|2||||||||||||||||||||||||2
3454413|1|2|2|509.16516043|34544131|2||||||||||||||||||||||||2
3454414|1|1|1|373.99042384|34544141|2||||||||||||||||||||||||2
3454414|1|2|2|373.99042384|34544141|2||||||||||||||||||||||||2
3454415|1|1|1|225.39316165|34544151|2||||||||||||||||||||||||1
3454416|1|5|5|334.1753427|34544161|2||||||||||||||||||||||||4
3454416|1|1|1|334.1753427|34544161|2||||||||||||||||||||||||7
3454416|1|2|2|334.1753427|34544161|2||||||||||||||||||||||||2
3454416|1|3|3|334.1753427|34544161|2||||||||||||||||||||||||2
3454416|1|4|4|334.1753427|34544161|2||||||||||||||||||||||||2
3454417|1|1|1|470.37311529|34544171|2||||||||||||||||||||||||4
3454417|1|2|2|470.37311529|34544171|2||||||||||||||||||||||||4
3454418|1|1|1|621.88801375|34544181|2||||||||||||||||||||||||2
3454419|1|1|1|236.63406425|34544191|2||||||||||||||||||||||||2
3454419|1|2|2|236.63406425|34544191|2||||||||||||||||||||||||2
3454419|1|3|3|236.63406425|34544191|2||||||||||||||||||||||||4
3454419|1|4|4|236.63406425|34544191|2||||||||||||||||||||||||2
3454420|1|4|4|236.63406425|34544201|2||||||||||||||||||||||||2
3454420|1|5|5|236.63406425|34544201|2||||||||||||||||||||||||2
3454420|1|1|1|236.63406425|34544201|2||||||||||||||||||||||||2
3454420|1|2|2|236.63406425|34544201|2||||||||||||||||||||||||2
3454420|1|3|3|236.63406425|34544201|2||||||||||||||||||||||||2
3454421|1|1|1|236.63406425|34544211|2||||||||||||||||||||||||2
3454421|1|2|2|236.63406425|34544211|2||||||||||||||||||||||||2
3454421|1|3|3|236.63406425|34544211|2||||||||||||||||||||||||2
3454422|1|1|1|386.02669211|34544221|2||||||||||||||||||||||||2
3454422|1|2|2|386.02669211|34544221|2||||||||||||||||||||||||2
3454422|1|3|3|386.02669211|34544221|2||||||||||||||||||||||||2
3454423|1|1|1|542.22576163|34544231|2||||||||||||||||||||||||2
3454423|1|2|2|542.22576163|34544231|2||||||||||||||||||||||||2
3454423|1|3|3|542.22576163|34544231|2||||||||||||||||||||||||2
3454424|1|1|1|225.6061101|34544241|2||||||||||||||||||||||||2
3454424|1|2|2|225.6061101|34544241|2||||||||||||||||||||||||2
3454424|1|3|3|225.6061101|34544241|2||||||||||||||||||||||||4
3454425|1|1|1|427.07029023|34544251|2||||||||||||||||||||||||2
3454425|1|2|2|427.07029023|34544251|2||||||||||||||||||||||||2
3454425|1|5|5|427.07029023|34544251|2||||||||||||||||||||||||4
3454426|1|1|1|150.24385032|34544261|2||||||||||||||||||||||||2
3454426|1|2|2|150.24385032|34544261|2||||||||||||||||||||||||4
3454426|1|3|3|150.24385032|34544261|2||||||||||||||||||||||||2
3454427|1|1|1|326.40854218|34544271|2||||||||||||||||||||||||4
3454427|1|2|2|326.40854218|34544271|2||||||||||||||||||||||||4
3454427|1|3|3|326.40854218|34544271|2||||||||||||||||||||||||4
3454428|1|1|1|226.72707564|34544281|2||||||||||||||||||||||||1
3454428|1|2|2|226.72707564|34544281|2||||||||||||||||||||||||2
3454428|1|3|3|226.72707564|34544281|2||||||||||||||||||||||||1
3454429|1|1|1|498.18165899|34544291|2||||||||||||||||||||||||2
3454429|1|2|2|498.18165899|34544291|2||||||||||||||||||||||||2
3454429|1|3|3|498.18165899|34544291|2||||||||||||||||||||||||2
3454430|1|1|1|592.27429881|34544301|2||||||||||||||||||||||||2
3454431|1|1|1|341.14708826|34544311|2||||||||||||||||||||||||1
3454431|1|2|2|341.14708826|34544311|2||||||||||||||||||||||||1
3454431|1|4|4|341.14708826|34544311|2||||||||||||||||||||||||2
3454431|1|5|5|341.14708826|34544311|2||||||||||||||||||||||||1
3454432|1|1|1|467.33160858|34544321|2||||||||||||||||||||||||2
3454433|1|1|1|437.21527656|34544331|2||||||||||||||||||||||||2
3454433|1|2|2|437.21527656|34544331|2||||||||||||||||||||||||2
3454434|1|1|1|460.37750974|34544341|2||||||||||||||||||||||||2
3454434|1|2|2|460.37750974|34544341|2||||||||||||||||||||||||2
3454434|1|3|3|460.37750974|34544341|2||||||||||||||||||||||||2
3454435|1|1|1|367.64446868|34544351|2||||||||||||||||||||||||2
3454435|1|2|2|367.64446868|34544351|2||||||||||||||||||||||||2
3454435|1|3|3|367.64446868|34544351|2||||||||||||||||||||||||2
3454436|1|1|1|267.1696486|34544361|2||||||||||||||||||||||||2
3454437|1|1|1|337.62848893|34544371|2||||||||||||||||||||||||2
3454437|1|2|2|337.62848893|34544371|2||||||||||||||||||||||||2
3454437|1|3|3|337.62848893|34544371|2||||||||||||||||||||||||2
3454437|1|4|4|337.62848893|34544371|2||||||||||||||||||||||||2
3454437|1|5|5|337.62848893|34544371|2||||||||||||||||||||||||2
3454438|1|1|1|454.00948338|34544381|2||||||||||||||||||||||||2
3454438|1|2|2|454.00948338|34544381|2||||||||||||||||||||||||2
3454438|1|3|3|454.00948338|34544381|2||||||||||||||||||||||||2
3454439|1|1|1|493.55962582|34544391|2||||||||||||||||||||||||2
3454439|1|2|2|493.55962582|34544391|2||||||||||||||||||||||||2
3454440|1|1|1|450.4526649|34544401|2||||||||||||||||||||||||2
3454441|1|1|1|240.89737565|34544411|2||||||||||||||||||||||||2
3454441|1|2|2|240.89737565|34544411|2||||||||||||||||||||||||2
3454442|1|1|1|268.19008304|34544421|2||||||||||||||||||||||||7
3454442|1|2|2|268.19008304|34544421|2||||||||||||||||||||||||4
3454443|1|1|1|277.77582078|34544431|2||||||||||||||||||||||||2
3454443|1|2|2|277.77582078|34544431|2||||||||||||||||||||||||2
3454443|1|3|3|277.77582078|34544431|2||||||||||||||||||||||||2
3454444|1|1|1|241.29125162|34544441|2||||||||||||||||||||||||2
3454444|1|2|2|241.29125162|34544441|2||||||||||||||||||||||||2
3454444|1|3|3|241.29125162|34544441|2||||||||||||||||||||||||2
3454444|1|4|4|241.29125162|34544441|2||||||||||||||||||||||||2
3454444|1|5|5|241.29125162|34544441|2||||||||||||||||||||||||2
3454444|1|6|6|241.29125162|34544441|2||||||||||||||||||||||||2
3454445|1|1|1|170.27636369|34544451|2||||||||||||||||||||||||2
3454445|1|2|2|170.27636369|34544451|2||||||||||||||||||||||||2
3454445|1|3|3|170.27636369|34544451|2||||||||||||||||||||||||2
3454445|1|4|4|170.27636369|34544451|2||||||||||||||||||||||||2
3454446|1|1|1|245.09631245|34544461|2||||||||||||||||||||||||2
3454446|1|2|2|245.09631245|34544461|2||||||||||||||||||||||||2
3454446|1|3|3|245.09631245|34544461|2||||||||||||||||||||||||2
3454447|1|1|1|245.09631245|34544471|2||||||||||||||||||||||||4
3454447|1|2|2|245.09631245|34544471|2||||||||||||||||||||||||4
3454447|1|3|3|245.09631245|34544471|2||||||||||||||||||||||||4
3454448|1|5|5|410.56004651|34544481|2||||||||||||||||||||||||2
3454448|1|6|6|410.56004651|34544481|2||||||||||||||||||||||||2
3454448|1|1|1|410.56004651|34544481|2||||||||||||||||||||||||2
3454448|1|2|2|410.56004651|34544481|2||||||||||||||||||||||||2
3454448|1|3|3|410.56004651|34544481|2||||||||||||||||||||||||2
3454449|1|1|1|330.09975713|34544491|2||||||||||||||||||||||||2
3454449|1|2|2|330.09975713|34544491|2||||||||||||||||||||||||4
3454450|1|4|4|321.08890754|34544501|2||||||||||||||||||||||||2
3454450|1|1|1|321.08890754|34544501|2||||||||||||||||||||||||2
3454450|1|2|2|321.08890754|34544501|2||||||||||||||||||||||||2
3454450|1|3|3|321.08890754|34544501|2||||||||||||||||||||||||2
3454451|1|1|1|330.09975713|34544511|2||||||||||||||||||||||||4
3454451|1|2|2|330.09975713|34544511|2||||||||||||||||||||||||2
3454452|1|1|1|468.63864833|34544521|2||||||||||||||||||||||||2
3454452|1|2|2|468.63864833|34544521|2||||||||||||||||||||||||2
3454452|1|3|3|468.63864833|34544521|2||||||||||||||||||||||||2
3454453|1|1|1|260.97519803|34544531|2||||||||||||||||||||||||2
3454453|1|2|2|260.97519803|34544531|2||||||||||||||||||||||||1
3454453|1|3|3|260.97519803|34544531|2||||||||||||||||||||||||2
3454454|1|1|1|236.63830856|34544541|2||||||||||||||||||||||||2
3454454|1|2|2|236.63830856|34544541|2||||||||||||||||||||||||2
3454455|1|1|1|228.2148113|34544551|2||||||||||||||||||||||||1
3454455|1|2|2|228.2148113|34544551|2||||||||||||||||||||||||1
3454455|1|3|3|228.2148113|34544551|2||||||||||||||||||||||||2
3454456|1|1|1|329.01724337|34544561|2||||||||||||||||||||||||2
3454456|1|2|2|329.01724337|34544561|2||||||||||||||||||||||||2
3454456|1|5|5|329.01724337|34544561|2||||||||||||||||||||||||2
3454457|1|4|4|426.4829379|34544571|2||||||||||||||||||||||||2
3454457|1|2|2|426.4829379|34544571|2||||||||||||||||||||||||7
3454457|1|3|3|426.4829379|34544571|2||||||||||||||||||||||||4
3454457|1|1|1|426.4829379|34544571|2||||||||||||||||||||||||4
3454458|1|1|1|245.09631245|34544581|2||||||||||||||||||||||||2
3454458|1|2|2|245.09631245|34544581|2||||||||||||||||||||||||2
3454458|1|3|3|245.09631245|34544581|2||||||||||||||||||||||||2
3454459|1|1|1|409.02010025|34544591|2||||||||||||||||||||||||2
3454459|1|2|2|409.02010025|34544591|2||||||||||||||||||||||||2
3454460|1|1|1|544.90966313|34544601|2||||||||||||||||||||||||2
3454460|1|2|2|544.90966313|34544601|2||||||||||||||||||||||||2
3454460|1|3|3|544.90966313|34544601|2||||||||||||||||||||||||2
3454460|1|4|4|544.90966313|34544601|2||||||||||||||||||||||||2
3454460|1|5|5|544.90966313|34544601|2||||||||||||||||||||||||2
3454460|1|6|6|544.90966313|34544601|2||||||||||||||||||||||||2
3454460|1|7|7|544.90966313|34544601|2||||||||||||||||||||||||2
3454460|1|9|9|544.90966313|34544601|2||||||||||||||||||||||||2
3454461|1|1|1|592.27429881|34544611|2||||||||||||||||||||||||2
3454462|1|1|1|566.12277852|34544621|2||||||||||||||||||||||||2
3454462|1|2|2|566.12277852|34544621|1|44|44001|1|1|2024-06-29|2024-06-30|2||1|1|2||2||2||2||2||2||3|
3454462|1|3|3|566.12277852|34544621|2||||||||||||||||||||||||1
3454462|1|4|4|566.12277852|34544621|2||||||||||||||||||||||||2
3454463|1|1|1|532.95378495|34544631|2||||||||||||||||||||||||2
3454463|1|2|2|532.95378495|34544631|2||||||||||||||||||||||||2
3454464|1|1|1|382.84219137|34544641|2||||||||||||||||||||||||2
3454465|1|1|1|293.99108041|34544651|2||||||||||||||||||||||||2
3454466|1|1|1|284.06263593|34544661|2||||||||||||||||||||||||2
3454466|1|2|2|284.06263593|34544661|2||||||||||||||||||||||||2
3454466|1|3|3|284.06263593|34544661|2||||||||||||||||||||||||2
3454467|1|3|3|225.36577548|34544671|2||||||||||||||||||||||||2
3454467|1|1|1|225.36577548|34544671|2||||||||||||||||||||||||2
3454467|1|2|2|225.36577548|34544671|2||||||||||||||||||||||||2
3454468|1|1|1|217.69374908|34544681|2||||||||||||||||||||||||2
3454468|1|2|2|217.69374908|34544681|2||||||||||||||||||||||||2
3454468|1|3|3|217.69374908|34544681|2||||||||||||||||||||||||2
3454469|1|10|10|483.54472544|34544691|2||||||||||||||||||||||||2
3454469|1|1|1|483.54472544|34544691|2||||||||||||||||||||||||2
3454469|1|2|2|483.54472544|34544691|2||||||||||||||||||||||||2
3454469|1|3|3|483.54472544|34544691|2||||||||||||||||||||||||2
3454469|1|4|4|483.54472544|34544691|2||||||||||||||||||||||||2
3454469|1|5|5|483.54472544|34544691|2||||||||||||||||||||||||2
3454469|1|6|6|483.54472544|34544691|2||||||||||||||||||||||||2
3454470|1|1|1|328.51306065|34544701|2||||||||||||||||||||||||1
3454470|1|2|2|328.51306065|34544701|2||||||||||||||||||||||||2
3454470|1|3|3|328.51306065|34544701|2||||||||||||||||||||||||2
3454471|1|1|1|369.80926571|34544711|2||||||||||||||||||||||||1
3454472|1|1|1|572.11176949|34544721|2||||||||||||||||||||||||2
3454473|1|1|1|535.34292549|34544731|1|11|11001|1|6|2024-06-08|2024-06-11|2||2||2||2||2||2||1|3|2||3|
3454473|1|2|2|535.34292549|34544731|2||||||||||||||||||||||||2
3454473|1|3|3|535.34292549|34544731|2||||||||||||||||||||||||2
3454474|1|1|1|478.29347789|34544741|2||||||||||||||||||||||||2
3454474|1|2|2|478.29347789|34544741|2||||||||||||||||||||||||2
3454475|1|1|1|411.11668986|34544751|2||||||||||||||||||||||||2
3454475|1|2|2|411.11668986|34544751|2||||||||||||||||||||||||2
3454475|1|3|3|411.11668986|34544751|2||||||||||||||||||||||||2
3454475|1|4|4|411.11668986|34544751|2||||||||||||||||||||||||2
3454476|1|1|1|356.11960244|34544761|1|20|20750|4||2024-06-08|2024-06-11|2||1|3|2||2||2||2||2||2||3|
3454476|1|2|2|356.11960244|34544761|1|20|20750|4||2024-06-08|2024-06-11|2||1|3|2||2||2||2||2||2||3|
3454477|1|1|1|620.57864718|34544771|2||||||||||||||||||||||||1
3454477|1|2|2|620.57864718|34544771|2||||||||||||||||||||||||1
3454478|1|1|1|383.89314079|34544781|2||||||||||||||||||||||||2
3454478|1|2|2|383.89314079|34544781|2||||||||||||||||||||||||2
3454479|1|1|1|349.26224525|34544791|2||||||||||||||||||||||||2
3454479|1|2|2|349.26224525|34544791|2||||||||||||||||||||||||2
3454479|1|3|3|349.26224525|34544791|2||||||||||||||||||||||||2
3454480|1|1|1|323.08608278|34544801|2||||||||||||||||||||||||2
3454480|1|2|2|323.08608278|34544801|2||||||||||||||||||||||||2
3454480|1|3|3|323.08608278|34544801|2||||||||||||||||||||||||2
3454481|1|1|1|470.39215392|34544811|2||||||||||||||||||||||||4
3454481|1|2|2|470.39215392|34544811|2||||||||||||||||||||||||4
3454482|1|1|1|238.39813219|34544821|2||||||||||||||||||||||||2
3454482|1|2|2|238.39813219|34544821|2||||||||||||||||||||||||2
3454482|1|3|3|238.39813219|34544821|2||||||||||||||||||||||||7
3454483|1|1|1|550.65710027|34544831|2||||||||||||||||||||||||1
3454483|1|2|2|550.65710027|34544831|2||||||||||||||||||||||||2
3454484|1|1|1|271.43165185|34544841|2||||||||||||||||||||||||1
3454484|1|2|2|271.43165185|34544841|1|13|13001|2|6|2024-06-08|2024-06-11|2||2||1|3|2||2||2||2||2||4|
3454486|1|1|1|121.33015335|34544861|2||||||||||||||||||||||||1
3454486|1|2|2|121.33015335|34544861|2||||||||||||||||||||||||1
3454486|1|3|3|121.33015335|34544861|2||||||||||||||||||||||||1
3454486|1|4|4|121.33015335|34544861|2||||||||||||||||||||||||1
3454486|1|5|5|121.33015335|34544861|2||||||||||||||||||||||||1
3454486|1|6|6|121.33015335|34544861|2||||||||||||||||||||||||1
3454486|1|7|7|121.33015335|34544861|2||||||||||||||||||||||||2
3454487|1|1|1|158.67826483|34544871|2||||||||||||||||||||||||2
3454487|1|2|2|158.67826483|34544871|2||||||||||||||||||||||||2
3454487|1|3|3|158.67826483|34544871|2||||||||||||||||||||||||2
3454488|1|1|1|121.33015335|34544881|2||||||||||||||||||||||||3
3454488|1|2|2|121.33015335|34544881|2||||||||||||||||||||||||2
3454488|1|3|3|121.33015335|34544881|2||||||||||||||||||||||||4
3454488|1|4|4|121.33015335|34544881|2||||||||||||||||||||||||1
3454488|1|5|5|121.33015335|34544881|2||||||||||||||||||||||||2
3454489|1|1|1|121.33015335|34544891|2||||||||||||||||||||||||2
3454489|1|2|2|121.33015335|34544891|2||||||||||||||||||||||||2
3454489|1|3|3|121.33015335|34544891|2||||||||||||||||||||||||2
3454489|1|4|4|121.33015335|34544891|2||||||||||||||||||||||||2
3454490|1|1|1|366.67179986|34544901|2||||||||||||||||||||||||1
3454491|1|1|1|388.76261986|34544911|1|47|47001|4||2024-06-12|2024-06-16|2||1|4|2||2||2||2||2||2||3|
3454491|1|2|2|388.76261986|34544911|2||||||||||||||||||||||||1
3454491|1|3|3|388.76261986|34544911|2||||||||||||||||||||||||1
3454492|1|1|1|483.1175007|34544921|2||||||||||||||||||||||||2
3454492|1|2|2|483.1175007|34544921|2||||||||||||||||||||||||2
3454494|1|1|1|389.34390008|34544941|2||||||||||||||||||||||||1
3454494|1|2|2|389.34390008|34544941|2||||||||||||||||||||||||1
3454495|1|1|1|101.10846112|34544951|2||||||||||||||||||||||||1
3454495|1|2|2|101.10846112|34544951|2||||||||||||||||||||||||1
3454495|1|3|3|101.10846112|34544951|2||||||||||||||||||||||||1
3454495|1|4|4|101.10846112|34544951|2||||||||||||||||||||||||1
3454496|1|1|1|302.40741975|34544961|2||||||||||||||||||||||||4
3454497|1|1|1|267.81437195|34544971|2||||||||||||||||||||||||4
3454497|1|2|2|267.81437195|34544971|2||||||||||||||||||||||||1
3454497|1|3|3|267.81437195|34544971|2||||||||||||||||||||||||1
3454497|1|4|4|267.81437195|34544971|2||||||||||||||||||||||||4
